
s	I-Disease
disease	I-Disease
","	O
but	O
its	O
chronic	O
use	O
could	O
lead	O
to	O
chronic	O
adverse	O
outcomes	O
","	O
such	O
as	O
motor	O
fluctuations	O
","	O
dyskinesia	B-Disease
and	O
visual	B-Disease
hallucinations	I-Disease
.	O
	
HOMER1	O
is	O
a	O
protein	O
with	O
pivotal	O
function	O
in	O
glutamate	B-Chemical
transmission	O
","	O
which	O
has	O
been	O
related	O
to	O
the	O
pathogenesis	O
of	O
these	O
complications	O
.	O
	
This	O
study	O
investigates	O
whether	O
polymorphisms	O
in	O
the	O
HOMER1	O
gene	O
promoter	O
region	O
are	O
associated	O
with	O
the	O
occurrence	O
of	O
the	O
chronic	O
complications	O
of	O
levodopa	B-Chemical
therapy	O
.	O
	
A	O
total	O
of	O
205	O
patients	O
with	O
idiopathic	B-Disease
Parkinson	I-Disease
'	I-Disease
s	I-Disease
disease	I-Disease
were	O
investigated	O
.	O
	
Patients	O
were	O
genotyped	O
for	O
rs4704559	O
","	O
rs10942891	O
and	O
rs4704560	O
by	O
allelic	O
discrimination	O
with	O
Taqman	O
assays	O
.	O
	
The	O
rs4704559	O
G	O
allele	O
was	O
associated	O
with	O
a	O
lower	O
prevalence	O
of	O
dyskinesia	B-Disease
(	O
prevalence	O
ratio	O
(	O
PR	O
)=	O
0	O
.	O
615	O
","	O
95	O
%	O
confidence	O
interval	O
(	O
CI	O
)	O
0	O
.	O
426	O
-	O
0	O
.	O
887	O
","	O
P	O
=	O
0	O
.	O
9	O
)	O
and	O
visual	B-Disease
hallucinations	I-Disease
(	O
PR	O
=	O
0	O
.	O
515	O
","	O
95	O
%	O
CI	O
0	O
.	O
295	O
-	O
0	O
.	O
899	O
","	O
P	O
=	O
0	O
.	O
20	O
).	O
	
Our	O
data	O
suggest	O
that	O
HOMER1	O
rs4704559	O
G	O
allele	O
has	O
a	O
protective	O
role	O
for	O
the	O
development	O
of	O
levodopa	B-Chemical
adverse	O
effects	O
.	O
	
	
Midline	O
B3	O
serotonin	B-Chemical
nerves	O
in	O
rat	O
medulla	O
are	O
involved	O
in	O
hypotensive	B-Disease
effect	O
of	O
methyldopa	B-Chemical
.	O
	
Previous	O
experiments	O
in	O
this	O
laboratory	O
have	O
shown	O
that	O
microinjection	O
of	O
methyldopa	B-Chemical
onto	O
the	O
ventrolateral	O
cells	O
of	O
the	O
B3	O
serotonin	B-Chemical
neurons	O
in	O
the	O
medulla	O
elicits	O
a	O
hypotensive	B-Disease
response	O
mediated	O
by	O
a	O
projection	O
descending	O
into	O
the	O
spinal	O
cord	O
.	O
	
The	O
present	O
experiments	O
were	O
designed	O
to	O
investigate	O
the	O
role	O
of	O
the	O
midline	O
cells	O
of	O
the	O
B3	O
serotonin	B-Chemical
neurons	O
in	O
the	O
medulla	O
","	O
coinciding	O
with	O
the	O
raphe	O
magnus	O
.	O
	
In	O
spontaneously	O
hypertensive	B-Disease
","	O
stroke	B-Disease
-	O
prone	O
rats	O
","	O
microinjection	O
of	O
methyldopa	B-Chemical
into	O
the	O
area	O
of	O
the	O
midline	O
B3	O
serotonin	B-Chemical
cell	O
group	O
in	O
the	O
ventral	O
medulla	O
caused	O
a	O
potent	O
hypotension	B-Disease
of	O
30	O
-	O
40	O
mm	O
Hg	O
","	O
which	O
was	O
maximal	O
2	O
-	O
3	O
h	O
after	O
administration	O
and	O
was	O
abolished	O
by	O
the	O
serotonin	B-Chemical
neurotoxin	O
5	B-Chemical
","	I-Chemical
7	I-Chemical
-	I-Chemical
dihydroxytryptamine	I-Chemical
(	O
5	B-Chemical
","	I-Chemical
7	I-Chemical
-	I-Chemical
DHT	I-Chemical
)	O
injected	O
intracerebroventricularly	O
.	O
	
However	O
","	O
intraspinal	O
injection	O
of	O
5	B-Chemical
","	I-Chemical
7	I-Chemical
-	I-Chemical
DHT	I-Chemical
to	O
produce	O
a	O
more	O
selective	O
lesion	O
of	O
only	O
descending	O
serotonin	B-Chemical
projections	O
in	O
the	O
spinal	O
cord	O
did	O
not	O
affect	O
this	O
hypotension	B-Disease
.	O
	
Further	O
","	O
5	B-Chemical
","	I-Chemical
7	I-Chemical
-	I-Chemical
DHT	I-Chemical
lesion	O
of	O
serotonin	B-Chemical
nerves	O
travelling	O
in	O
the	O
median	O
forebrain	O
bundle	O
","	O
one	O
of	O
the	O
main	O
ascending	O
pathways	O
from	O
the	O
B3	O
serotonin	B-Chemical
cells	O
","	O
did	O
not	O
affect	O
the	O
fall	O
in	O
blood	O
pressure	O
associated	O
with	O
a	O
midline	O
B3	O
serotonin	B-Chemical
methyldopa	I-Chemical
injection	O
.	O
	
It	O
is	O
concluded	O
therefore	O
that	O
","	O
unlike	O
the	O
ventrolateral	O
B3	O
cells	O
which	O
mediate	O
a	O
methyldopa	B-Chemical
-	O
induced	O
hypotension	B-Disease
via	O
descending	O
projections	O
","	O
the	O
midline	O
serotonin	B-Chemical
B3	O
cells	O
in	O
the	O
medulla	O
contribute	O
to	O
the	O
hypotensive	B-Disease
action	O
of	O
methyldopa	B-Chemical
","	O
either	O
by	O
way	O
of	O
an	O
ascending	O
projection	O
which	O
does	O
not	O
pass	O
through	O
the	O
median	O
forebrain	O
bundle	O
","	O
or	O
through	O
a	O
projection	O
restricted	O
to	O
the	O
caudal	O
brainstem	O
.	O
	
	
Endothelial	O
NADPH	O
oxidase	O
4	O
mediates	O
vascular	O
endothelial	O
growth	O
factor	O
receptor	O
2	O
-	O
induced	O
intravitreal	O
neovascularization	O
in	O
a	O
rat	O
model	O
of	O
retinopathy	B-Disease
of	I-Disease
prematurity	I-Disease
.	O
	
PURPOSE	O
:	O
NADPH	O
oxidase	O
-	O
generated	O
reactive	B-Chemical
oxygen	I-Chemical
species	I-Chemical
(	O
ROS	B-Chemical
)	O
are	O
implicated	O
in	O
angiogenesis	O
.	O
	
Isoforms	O
of	O
NADPH	O
oxidase	O
NOX1	O
","	O
NOX2	O
","	O
and	O
NOX4	O
are	O
reported	O
to	O
be	O
expressed	O
in	O
endothelial	O
cells	O
(	O
ECs	O
).	O
	
Of	O
these	O
","	O
NOX1	O
and	O
NOX2	O
have	O
been	O
reported	O
to	O
contribute	O
to	O
intravitreal	O
neovascularization	O
(	O
IVNV	O
)	O
in	O
oxygen	B-Chemical
-	O
induced	O
retinopathy	B-Disease
(	O
OIR	B-Disease
)	O
models	O
.	O
	
In	O
this	O
study	O
","	O
we	O
tested	O
the	O
hypothesis	O
that	O
the	O
isoform	O
NOX4	O
in	O
ECs	O
contributed	O
to	O
vascular	O
endothelial	O
growth	O
factor	O
(	O
VEGF	O
)-	O
induced	O
angiogenesis	O
and	O
IVNV	O
.	O
	
METHODS	O
:	O
Isoforms	O
of	O
NADPH	O
oxidase	O
MRNA	O
were	O
measured	O
in	O
several	O
types	O
of	O
cultured	O
vascular	O
ecs	O
:	O
human	O
retinal	O
microvascular	O
ECs	O
(	O
hRMVECs	O
)","	O
choroidal	O
ECs	O
(	O
CECs	O
)","	O
and	O
human	O
umbilical	O
vascular	O
ECs	O
(	O
HUVECs	O
)	O
using	O
real	O
-	O
time	O
PCR	O
.	O
	
Newborn	O
rat	O
pups	O
and	O
dams	O
were	O
placed	O
into	O
an	O
OIR	B-Disease
model	O
that	O
cycled	O
oxygen	B-Chemical
concentration	O
between	O
50	O
%	O
and	O
10	O
%	O
every	O
24	O
h	O
for	O
14	O
days	O
","	O
and	O
then	O
were	O
placed	O
in	O
room	O
air	O
(	O
RA	O
)	O
for	O
an	O
additional	O
4	O
days	O
(	O
rat	O
OIR	B-Disease
model	O
).	O
	
NOX4	O
expression	O
in	O
retinal	O
lysates	O
from	O
the	O
RA	O
-	O
raised	O
pups	O
at	O
postnatal	O
day	O
0	O
(	O
P0	O
)","	O
P14	O
","	O
and	O
P18	O
was	O
determined	O
with	O
western	O
blots	O
.	O
	
STAT3	O
activation	O
was	O
determined	O
as	O
the	O
ratio	O
of	O
phosphorylated	O
STAT3	O
to	O
total	O
STAT3	O
with	O
western	O
blot	O
analysis	O
of	O
retinal	O
lysates	O
from	O
pups	O
raised	O
in	O
RA	O
or	O
from	O
the	O
rat	O
OIR	B-Disease
model	O
at	O
P18	O
.	O
	
Semiquantitative	O
assessment	O
of	O
the	O
density	O
of	O
NOX4	O
colabeling	O
with	O
lectin	O
-	O
stained	O
retinal	O
ECs	O
was	O
determined	O
by	O
immunolabeling	O
of	O
retinal	O
cryosections	O
from	O
P18	O
pups	O
in	O
OIR	B-Disease
or	O
in	O
RA	O
.	O
	
In	O
hRMVECs	O
transfected	O
with	O
NOX4	O
siRNA	O
and	O
treated	O
with	O
VEGF	O
or	O
control	O
","	O
1	O
)	O
ROS	B-Chemical
generation	O
was	O
measured	O
using	O
the	O
5	B-Chemical
-(	I-Chemical
and	I-Chemical
-	I-Chemical
6	I-Chemical
)-	I-Chemical
chloromethyl	I-Chemical
-	I-Chemical
2	I-Chemical
'","	I-Chemical
7	I-Chemical
'-	I-Chemical
dichlorodihydrofluorescein	I-Chemical
diacetate	I-Chemical
","	I-Chemical
acetyl	I-Chemical
ester	I-Chemical
fluorescence	O
assay	O
and	O
2	O
)	O
phosphorylated	O
VEGF	O
receptor	O
2	O
and	O
STAT3	O
","	O
and	O
total	O
VEGFR2	O
and	O
STAT3	O
were	O
measured	O
in	O
western	O
blot	O
analyses	O
.	O
	
VEGF	O
-	O
stimulated	O
hRMVEC	O
proliferation	O
was	O
measured	O
following	O
transfection	O
with	O
NOX4	O
siRNA	O
or	O
STAT3	O
siRNA	O
","	O
or	O
respective	O
controls	O
.	O
	
RESULTS	O
:	O
NOX4	O
was	O
the	O
most	O
prevalent	O
isoform	O
of	O
NADPH	O
oxidase	O
in	O
vascular	O
ECs	O
.	O
	
NOX4	O
expression	O
in	O
retinal	O
lysates	O
was	O
significantly	O
decreased	O
during	O
development	O
in	O
RA	O
.	O
	
Compared	O
to	O
RA	O
","	O
the	O
expression	O
of	O
retinal	O
NOX4	O
increased	O
at	O
P18	O
.	O
	
At	O
p18	O
OIR	B-Disease
","	O
semiquantitative	O
assessment	O
of	O
the	O
density	O
of	O
lectin	O
and	O
NOX4	O
colabeling	O
in	O
retinal	O
vascular	O
ECs	O
was	O
greater	O
in	O
retinal	O
cryosections	O
and	O
activated	O
STAT3	O
was	O
greater	O
in	O
retinal	O
lysates	O
when	O
compared	O
to	O
the	O
RA	O
-	O
raised	O
pups	O
.	O
	
In	O
cultured	O
hRMVECs	O
","	O
knockdown	O
of	O
NOX4	O
by	O
siRNA	O
transfection	O
inhibited	O
VEGF	O
-	O
induced	O
ROS	B-Chemical
generation	O
.	O
	
VEGF	O
induced	O
a	O
physical	O
interaction	O
of	O
phosphorylated	O
-	O
VEGFR2	O
and	O
NOX4	O
.	O
	
Knockdown	O
of	O
NOX4	O
:	O
1	O
)	O
reduced	O
VEGFR2	O
activation	O
but	O
did	O
not	O
abolish	O
it	O
and	O
2	O
)	O
abolished	O
STAT3	O
activation	O
in	O
response	O
to	O
VEGF	O
.	O
	
Knockdown	O
of	O
either	O
NOX4	O
or	O
STAT3	O
inhibited	O
VEGF	O
-	O
induced	O
EC	O
proliferation	O
.	O
	
CONCLUSIONS	O
:	O
Our	O
data	O
suggest	O
that	O
in	O
a	O
model	O
representative	O
of	O
human	O
retinopathy	B-Disease
of	I-Disease
prematurity	I-Disease
","	O
NOX4	O
was	O
increased	O
at	O
a	O
time	O
point	O
when	O
IVNV	O
developed	O
.	O
	
VEGF	O
-	O
activated	O
NOX4	O
led	O
to	O
an	O
interaction	O
between	O
VEGF	O
-	O
activated	O
VEGFR2	O
and	O
NOX4	O
that	O
mediated	O
EC	O
proliferation	O
via	O
activation	O
of	O
STAT3	O
.	O
	
Altogether	O
","	O
our	O
results	O
suggest	O
that	O
NOX4	O
may	O
regulate	O
VEGFR2	O
-	O
mediated	O
IVNV	O
through	O
activated	O
STAT3	O
.	O
	
	
Disruption	O
of	O
the	O
temporally	O
regulated	O
cloaca	O
endodermal	O
b	O
-	O
catenin	O
signaling	O
causes	O
anorectal	B-Disease
malformations	I-Disease
.	O
	
The	O
cloaca	O
is	O
temporally	O
formed	O
and	O
eventually	O
divided	O
by	O
the	O
urorectal	O
septum	O
(	O
URS	O
)	O
during	O
urogenital	O
and	O
anorectal	O
organ	O
development	O
.	O
	
Although	O
congenital	B-Disease
malformations	I-Disease
","	O
such	O
as	O
anorectal	B-Disease
malformations	I-Disease
(	O
ARMs	B-Disease
)","	O
are	O
frequently	O
observed	O
during	O
this	O
process	O
","	O
the	O
underlying	O
pathogenic	O
mechanisms	O
remain	O
unclear	O
.	O
	
b	O
-	O
Catenin	O
is	O
a	O
critical	O
component	O
of	O
canonical	O
Wnt	O
signaling	O
and	O
is	O
essential	O
for	O
the	O
regulation	O
of	O
cell	O
differentiation	O
and	O
morphogenesis	O
during	O
embryogenesis	O
.	O
	
The	O
expression	O
of	O
b	O
-	O
catenin	O
is	O
observed	O
in	O
endodermal	O
epithelia	O
","	O
including	O
URS	O
epithelia	O
.	O
	
We	O
modulated	O
the	O
b	O
-	O
catenin	O
gene	O
conditionally	O
in	O
endodermal	O
epithelia	O
by	O
utilizing	O
tamoxifen	B-Chemical
-	O
inducible	O
Cre	O
driver	O
line	O
(	O
Shh	O
(	O
CreERT2	O
)).	O
	
Both	O
b	O
-	O
catenin	O
loss	O
-	O
and	O
gain	O
-	O
of	O
-	O
function	O
(	O
LOF	O
and	O
GOF	O
)	O
mutants	O
displayed	O
abnormal	O
clefts	O
in	O
the	O
perineal	O
region	O
and	O
hypoplastic	B-Disease
elongation	O
of	O
the	O
URS	O
.	O
	
The	O
mutants	O
also	O
displayed	O
reduced	O
cell	O
proliferation	O
in	O
the	O
URS	O
mesenchyme	O
.	O
	
In	O
addition	O
","	O
the	O
b	O
-	O
catenin	O
GOF	O
mutants	O
displayed	O
reduced	O
apoptosis	O
and	O
subsequently	O
increased	O
apoptosis	O
in	O
the	O
URS	O
epithelium	O
.	O
	
This	O
instability	O
possibly	O
resulted	O
in	O
reduced	O
expression	O
levels	O
of	O
differentiation	O
markers	O
","	O
such	O
as	O
keratin	O
1	O
and	O
filaggrin	O
","	O
in	O
the	O
perineal	O
epithelia	O
.	O
	
The	O
expression	O
of	O
bone	O
morphogenetic	O
protein	O
(	O
Bmp	O
)	O
genes	O
","	O
such	O
as	O
Bmp4	O
and	O
Bmp7	O
","	O
was	O
also	O
ectopically	O
induced	O
in	O
the	O
epithelia	O
of	O
the	O
URS	O
in	O
the	O
b	O
-	O
catenin	O
GOF	O
mutants	O
.	O
	
The	O
expression	O
of	O
the	O
Msx2	O
gene	O
and	O
phosphorylated	O
-	O
Smad1	O
/	O
5	O
/	O
8	O
","	O
possible	O
readouts	O
of	O
Bmp	O
signaling	O
","	O
was	O
also	O
increased	O
in	O
the	O
mutants	O
.	O
	
Moreover	O
","	O
we	O
introduced	O
an	O
additional	O
mutation	O
for	O
a	O
Bmp	O
receptor	O
gene	O
:	O
BmprIA	O
.	O
	
The	O
Shh	O
(	O
CreERT2	O
"/+);"	O
b	O
-	O
catenin	O
(	O
flox	O
(	O
ex3	O
")/+);"	O
BmprIA	O
(	O
flox	O
/-)	O
mutants	O
displayed	O
partial	O
restoration	O
of	O
URS	O
elongation	O
compared	O
with	O
the	O
b	O
-	O
catenin	O
GOF	O
mutants	O
.	O
	
These	O
results	O
indicate	O
that	O
some	O
ARM	B-Disease
phenotypes	O
in	O
the	O
b	O
-	O
catenin	O
GOF	O
mutants	O
were	O
caused	O
by	O
abnormal	O
Bmp	O
signaling	O
.	O
	
The	O
current	O
analysis	O
revealed	O
the	O
close	O
relation	O
of	O
endodermal	O
b	O
-	O
catenin	O
signaling	O
to	O
the	O
ARM	B-Disease
phenotypes	O
.	O
	
These	O
results	O
are	O
considered	O
to	O
shed	O
light	O
on	O
the	O
pathogenic	O
mechanisms	O
of	O
human	O
ARMs	B-Disease
.	O
	
	
Behavioral	O
and	O
neurochemical	O
studies	O
in	O
mice	O
pretreated	O
with	O
garcinielliptone	B-Chemical
FC	I-Chemical
in	O
pilocarpine	B-Chemical
-	O
induced	O
seizures	B-Disease
.	O
	
Garcinielliptone	B-Chemical
FC	I-Chemical
(	O
GFC	B-Chemical
)	O
isolated	O
from	O
hexanic	O
fraction	O
seed	O
extract	O
of	O
species	O
Platonia	O
insignis	O
Mart	O
.	O
	
It	O
is	O
widely	O
used	O
in	O
folk	O
medicine	O
to	O
treat	O
skin	B-Disease
diseases	I-Disease
in	O
both	O
humans	O
and	O
animals	O
as	O
well	O
as	O
the	O
seed	O
decoction	O
has	O
been	O
used	O
to	O
treat	O
diarrheas	B-Disease
and	O
inflammatory	B-Disease
diseases	I-Disease
.	O
	
However	O
","	O
there	O
is	O
no	O
research	O
on	O
GFC	B-Chemical
effects	O
in	O
the	O
central	O
nervous	O
system	O
of	O
rodents	O
.	O
	
The	O
present	O
study	O
aimed	O
to	O
evaluate	O
the	O
GFC	B-Chemical
effects	O
at	O
doses	O
of	O
25	O
","	O
50	O
or	O
75	O
mg	O
/	O
kg	O
on	O
seizure	B-Disease
parameters	O
to	O
determine	O
their	O
anticonvulsant	O
activity	O
and	O
its	O
effects	O
on	O
amino	O
acid	O
(	O
r	B-Chemical
-	I-Chemical
aminobutyric	I-Chemical
acid	I-Chemical
(	O
GABA	B-Chemical
)","	O
glutamine	B-Chemical
","	O
aspartate	B-Chemical
and	O
glutathione	B-Chemical
)	O
levels	O
as	O
well	O
as	O
on	O
acetylcholinesterase	O
(	O
AChE	O
)	O
activity	O
in	O
mice	O
hippocampus	O
after	O
seizures	B-Disease
.	O
	
GFC	B-Chemical
produced	O
an	O
increased	O
latency	O
to	O
first	O
seizure	B-Disease
","	O
at	O
doses	O
25mg	O
/	O
kg	O
(	O
20	O
.	O
12	O
+	O
2	O
.	O
20	O
min	O
)","	O
50mg	O
/	O
kg	O
(	O
20	O
.	O
95	O
+	O
2	O
.	O
21	O
min	O
)	O
or	O
75	O
mg	O
/	O
kg	O
(	O
23	O
.	O
43	O
+	O
1	O
.	O
99	O
min	O
)	O
when	O
compared	O
with	O
seized	O
mice	O
.	O
	
In	O
addition	O
","	O
GABA	B-Chemical
content	O
of	O
mice	O
hippocampus	O
treated	O
with	O
GFC75	B-Chemical
plus	O
P400	B-Chemical
showed	O
an	O
increase	O
of	O
46	O
.	O
90	O
%	O
when	O
compared	O
with	O
seized	O
mice	O
.	O
	
In	O
aspartate	B-Chemical
","	O
glutamine	B-Chemical
and	O
glutamate	B-Chemical
levels	O
detected	O
a	O
decrease	O
of	O
5	O
.	O
21	O
%","	O
13	O
.	O
55	O
%	O
and	O
21	O
.	O
80	O
%","	O
respectively	O
in	O
mice	O
hippocampus	O
treated	O
with	O
GFC75	B-Chemical
plus	O
P400	B-Chemical
when	O
compared	O
with	O
seized	O
mice	O
.	O
	
Hippocampus	O
mice	O
treated	O
with	O
GFC75	B-Chemical
plus	O
P400	B-Chemical
showed	O
an	O
increase	O
in	O
AChE	O
activity	O
(	O
63	O
.	O
30	O
%)	O
when	O
compared	O
with	O
seized	O
mice	O
.	O
	
The	O
results	O
indicate	O
that	O
GFC	B-Chemical
can	O
exert	O
anticonvulsant	O
activity	O
and	O
reduce	O
the	O
frequency	O
of	O
installation	O
of	O
pilocarpine	B-Chemical
-	O
induced	O
status	B-Disease
epilepticus	I-Disease
","	O
as	O
demonstrated	O
by	O
increase	O
in	O
latency	O
to	O
first	O
seizure	B-Disease
and	O
decrease	O
in	O
mortality	O
rate	O
of	O
animals	O
.	O
	
In	O
conclusion	O
","	O
our	O
data	O
suggest	O
that	O
GFC	B-Chemical
may	O
influence	O
in	O
epileptogenesis	O
and	O
promote	O
anticonvulsant	O
actions	O
in	O
pilocarpine	B-Chemical
model	O
by	O
modulating	O
the	O
GABA	B-Chemical
and	O
glutamate	B-Chemical
contents	O
and	O
of	O
AChE	O
activity	O
in	O
seized	O
mice	O
hippocampus	O
.	O
	
This	O
compound	O
may	O
be	O
useful	O
to	O
produce	O
neuronal	O
protection	O
and	O
it	O
can	O
be	O
considered	O
as	O
an	O
anticonvulsant	O
agent	O
.	O
	
	
Conversion	O
to	O
sirolimus	B-Chemical
ameliorates	O
cyclosporine	B-Chemical
-	O
induced	O
nephropathy	B-Disease
in	O
the	O
rat	O
:	O
focus	O
on	O
serum	O
","	O
urine	O
","	O
gene	O
","	O
and	O
protein	O
renal	O
expression	O
biomarkers	O
.	O
	
Protocols	O
of	O
conversion	O
from	O
cyclosporin	B-Chemical
A	I-Chemical
(	O
CsA	B-Chemical
)	O
to	O
sirolimus	B-Chemical
(	O
SRL	B-Chemical
)	O
have	O
been	O
widely	O
used	O
in	O
immunotherapy	O
after	O
transplantation	O
to	O
prevent	O
CsA	B-Chemical
-	O
induced	O
nephropathy	B-Disease
","	O
but	O
the	O
molecular	O
mechanisms	O
underlying	O
these	O
protocols	O
remain	O
nuclear	O
.	O
	
This	O
study	O
aimed	O
to	O
identify	O
the	O
molecular	O
pathways	O
and	O
putative	O
biomarkers	O
of	O
CsA	B-Chemical
-	O
to	O
-	O
SRL	B-Chemical
conversion	O
in	O
a	O
rat	O
model	O
.	O
	
Four	O
animal	O
groups	O
(	O
n	O
=	O
6	O
)	O
were	O
tested	O
during	O
9	O
weeks	O
:	O
control	O
","	O
CsA	B-Chemical
","	O
SRL	B-Chemical
","	O
and	O
conversion	O
(	O
CsA	B-Chemical
for	O
3	O
weeks	O
followed	O
by	O
SRL	B-Chemical
for	O
6	O
weeks	O
).	O
	
Classical	O
and	O
emergent	O
serum	O
","	O
urinary	O
","	O
and	O
kidney	O
tissue	O
(	O
gene	O
and	O
protein	O
expression	O
)	O
markers	O
were	O
assessed	O
.	O
	
Renal	B-Disease
lesions	I-Disease
were	O
analyzed	O
in	O
hematoxylin	O
and	O
eosin	O
","	O
periodic	O
acid	O
-	O
Schiff	O
","	O
and	O
Masson	O
'	O
s	O
trichrome	O
stains	O
.	O
	
SRL	B-Chemical
-	O
treated	O
rats	O
presented	O
proteinuria	B-Disease
and	O
NGAL	O
(	O
serum	O
and	O
urinary	O
)	O
as	O
the	O
best	O
markers	O
of	O
renal	B-Disease
impairment	I-Disease
.	O
	
Short	O
CsA	B-Chemical
treatment	O
presented	O
slight	O
or	O
even	O
absent	O
kidney	B-Disease
lesions	I-Disease
and	O
TGF	O
-	O
b	O
","	O
NF	O
-	O
kb	O
","	O
mTOR	O
","	O
PCNA	O
","	O
TP53	O
","	O
KIM	O
-	O
1	O
","	O
and	O
CTGF	O
as	O
relevant	O
gene	O
and	O
protein	O
changes	O
.	O
	
Prolonged	O
CsA	B-Chemical
exposure	O
aggravated	O
renal	B-Disease
damage	I-Disease
","	O
without	O
clear	O
changes	O
on	O
the	O
traditional	O
markers	O
","	O
but	O
with	O
changes	O
in	O
serums	O
TGF	O
-	O
b	O
and	O
IL	O
-	O
7	O
","	O
TBARs	B-Chemical
clearance	O
","	O
and	O
kidney	O
TGF	O
-	O
b	O
and	O
mTOR	O
.	O
	
Conversion	O
to	O
SRL	B-Chemical
prevented	O
CsA	B-Chemical
-	O
induced	O
renal	B-Disease
damage	I-Disease
evolution	O
(	O
absent	O
/	O
mild	O
grade	O
lesions	O
)","	O
while	O
NGAL	O
(	O
serum	O
versus	O
urine	O
)	O
seems	O
to	O
be	O
a	O
feasible	O
biomarker	O
of	O
CsA	B-Chemical
replacement	O
to	O
SRL	B-Chemical
.	O
	
	
Characterization	O
of	O
a	O
novel	O
BCHE	O
silent	O
allele	O
:	O
point	O
mutation	O
(	O
p	O
.	O
Val204Asp	O
)	O
causes	O
loss	O
of	O
activity	O
and	O
prolonged	O
apnea	B-Disease
with	O
suxamethonium	B-Chemical
.	O
	
Butyrylcholinesterase	B-Disease
deficiency	I-Disease
is	O
characterized	O
by	O
prolonged	O
apnea	B-Disease
after	O
the	O
use	O
of	O
muscle	B-Chemical
relaxants	I-Chemical
(	O
suxamethonium	B-Chemical
or	O
mivacurium	B-Chemical
)	O
in	O
patients	O
who	O
have	O
mutations	O
in	O
the	O
BCHE	O
gene	O
.	O
	
Here	O
","	O
we	O
report	O
a	O
case	O
of	O
prolonged	O
neuromuscular	B-Disease
block	I-Disease
after	O
administration	O
of	O
suxamethonium	B-Chemical
leading	O
to	O
the	O
discovery	O
of	O
a	O
novel	O
BCHE	O
variant	O
(	O
c	O
.	O
695T	O
>	O
A	O
","	O
p	O
.	O
Val204Asp	O
).	O
	
Inhibition	O
studies	O
","	O
kinetic	O
analysis	O
and	O
molecular	O
dynamics	O
were	O
undertaken	O
to	O
understand	O
how	O
this	O
mutation	O
disrupts	O
the	O
catalytic	O
triad	O
and	O
determines	O
a	O
silent	O
phenotype	O
.	O
	
Low	O
activity	O
of	O
patient	O
plasma	O
butyrylcholinesterase	O
with	O
butyrylthiocholine	B-Chemical
(	O
BTC	B-Chemical
)	O
and	O
benzoylcholine	B-Chemical
","	O
and	O
values	O
of	O
dibucaine	B-Chemical
and	O
fluoride	B-Chemical
numbers	O
fit	O
with	O
heterozygous	O
atypical	O
silent	O
genotype	O
.	O
	
Electrophoretic	O
analysis	O
of	O
plasma	O
BChE	O
of	O
the	O
proband	O
and	O
his	O
mother	O
showed	O
that	O
patient	O
has	O
a	O
reduced	O
amount	O
of	O
tetrameric	O
enzyme	O
in	O
plasma	O
and	O
that	O
minor	O
fast	O
-	O
moving	O
BChE	O
components	O
:	O
monomer	O
","	O
dimer	O
","	O
and	O
monomer	O
-	O
albumin	O
conjugate	O
are	O
missing	O
.	O
	
Kinetic	O
analysis	O
showed	O
that	O
the	O
p	O
.	O
Val204Asp	O
/	O
p	O
.	O
Asp70Gly	O
-	O
p	O
.	O
Ala539Thr	O
BChE	O
displays	O
a	O
pure	O
Michaelian	O
behavior	O
with	O
BTC	B-Chemical
as	O
the	O
substrate	O
.	O
	
Both	O
catalytic	O
parameters	O
Km	O
=	O
265	O
uM	O
for	O
BTC	B-Chemical
","	O
two	O
times	O
higher	O
than	O
that	O
of	O
the	O
atypical	O
enzyme	O
","	O
and	O
a	O
low	O
Vmax	O
are	O
consistent	O
with	O
the	O
absence	O
of	O
activity	O
against	O
suxamethonium	B-Chemical
.	O
	
Molecular	O
dynamic	O
(	O
MD	O
)	O
simulations	O
showed	O
that	O
the	O
overall	O
effect	O
of	O
the	O
mutation	O
p	O
.	O
Val204Asp	O
is	O
disruption	O
of	O
hydrogen	O
bonding	O
between	O
Gln223	O
and	O
Glu441	O
","	O
leading	O
Ser198	O
and	O
His438	O
to	O
move	O
away	O
from	O
each	O
other	O
with	O
subsequent	O
disruption	O
of	O
the	O
catalytic	O
triad	O
functionality	O
regardless	O
of	O
the	O
type	O
of	O
substrate	O
.	O
	
MD	O
also	O
showed	O
that	O
the	O
enzyme	O
volume	O
is	O
increased	O
","	O
suggesting	O
a	O
pre	O
-	O
denaturation	O
state	O
.	O
	
This	O
fits	O
with	O
the	O
reduced	O
concentration	O
of	O
p	O
.	O
Ala204Asp	O
/	O
p	O
.	O
Asp70Gly	O
-	O
p	O
.	O
Ala539Thr	O
tetrameric	O
enzyme	O
in	O
the	O
plasma	O
and	O
non	O
-	O
detectable	O
fast	O
moving	O
-	O
bands	O
on	O
electrophoresis	O
gels	O
.	O
	
	
Inhibition	O
of	O
LDHA	O
suppresses	O
tumor	B-Disease
progression	O
in	O
prostate	B-Disease
cancer	I-Disease
.	O
	
A	O
key	O
hallmark	O
of	O
cancer	B-Disease
cells	O
is	O
their	O
altered	O
metabolism	O
","	O
known	O
as	O
Warburg	O
effect	O
.	O
	
Lactate	O
dehydrogenase	O
A	O
(	O
LDHA	O
)	O
executes	O
the	O
final	O
step	O
of	O
aerobic	O
glycolysis	O
and	O
has	O
been	O
reported	O
to	O
be	O
involved	O
in	O
the	O
